#Uploaded_variation	Location	Allele	Consequence	IMPACT	SYMBOL	Gene	Feature_type	Feature	BIOTYPE	EXON	INTRON	HGVSc	HGVSp	cDNA_position	CDS_position	Protein_position	Amino_acids	Codons	Existing_variation	DISTANCE	STRAND	SYMBOL_SOURCE	HGNC_ID	REFSEQ_MATCH	GMAF	AFR_MAF	AMR_MAF	ASN_MAF	EAS_MAF	EUR_MAF	SAS_MAF	AA_MAF	EA_MAF	CLIN_SIG	SOMATIC	PHENO	PUBMED	MOTIF_NAME	MOTIF_POS	HIGH_INF_POS	MOTIF_SCORE_CHANGE
rs147642146	16:50761673-50761673	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs147642146	-	-	-	-	-	T:0.0012	T:0	T:0	-	T:0	T:0.005	T:0.001	-	-	-	-	-	-	-	-	-	-
rs116211052	16:50761710-50761710	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs116211052	-	-	-	-	-	T:0.0066	T:0.0227	T:0.0043	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs564951399	16:50761715-50761715	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs564951399	-	-	-	-	-	T:0.0004	T:0	T:0	-	T:0	T:0	T:0.002	-	-	-	-	-	-	-	-	-	-
rs530471799	16:50761716-50761716	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs530471799	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0.001	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs140423929	16:50761744-50761744	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs140423929	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0.001	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs561283028	16:50761766-50761766	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs561283028	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0.001	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs150406622	16:50761827-50761827	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs150406622	-	-	-	-	-	A:0.0008	A:0	A:0.0014	-	A:0	A:0.003	A:0	-	-	-	-	-	-	-	-	-	-
rs377074507	16:50761857-50761857	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs377074507	-	-	-	-	-	A:0.0014	A:0	A:0	-	A:0.006	A:0	A:0.001	-	-	-	-	-	-	-	-	-	-
rs72796366	16:50761873-50761873	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs72796366	-	-	-	-	-	G:0.0004	G:0	G:0	-	G:0	G:0.002	G:0	-	-	-	-	-	-	-	-	-	-
rs185282880	16:50761919-50761919	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs185282880	-	-	-	-	-	G:0.0002	G:0	G:0.0014	-	G:0	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs548134370	16:50761938-50761938	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs548134370	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0.001	T:0	-	-	-	-	-	-	-	-	-	-
rs138193434	16:50761950-50761950	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs138193434	-	-	-	-	-	C:0.0012	C:0	C:0	-	C:0.003	C:0.003	C:0	-	-	-	-	-	-	-	-	-	-
rs149158606	16:50761969-50761969	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs149158606	-	-	-	-	-	T:0.0028	T:0	T:0	-	T:0.0139	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs554987216	16:50761982-50761982	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs554987216	-	-	-	-	-	T:0.0004	T:0	T:0	-	T:0.002	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs145071209	16:50761986-50761986	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs145071209	-	-	-	-	-	A:0.0036	A:0.0129	A:0.0014	-	A:0	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs536175721	16:50762025-50762025	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs536175721	-	-	-	-	-	T:0.0002	T:0.0008	T:0	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs60799995	16:50762037-50762037	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs60799995	-	-	-	-	-	T:0.0449	T:0.1346	T:0.0115	-	T:0.0327	T:0.003	T:0.0031	-	-	-	-	-	-	-	-	-	-
rs572960700	16:50762080-50762080	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs572960700	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0	A:0	A:0.001	-	-	-	-	-	-	-	-	-	-
rs545139869	16:50762109-50762109	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs545139869	-	-	-	-	-	G:0.0002	G:0	G:0	-	G:0.001	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs191224013	16:50762113-50762113	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs191224013	-	-	-	-	-	C:0.0008	C:0.003	C:0	-	C:0	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs112804988	16:50762125-50762125	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs112804988	-	-	-	-	-	A:0.0178	A:0.0651	A:0.0043	-	A:0	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs114196027	16:50762133-50762133	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs114196027	-	-	-	-	-	G:0.0190	G:0.0688	G:0.0029	-	G:0	G:0.002	G:0	-	-	-	-	-	-	-	-	-	-
rs183220464	16:50762154-50762154	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs183220464	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0.001	T:0	-	-	-	-	-	-	-	-	-	-
rs186135087	16:50762200-50762200	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs186135087	-	-	-	-	-	A:0.0004	A:0.0015	A:0	-	A:0	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs546987982	16:50762234-50762234	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs546987982	-	-	-	-	-	G:0.0002	G:0.0008	G:0	-	G:0	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs138956307	16:50762236-50762236	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs138956307	-	-	-	-	-	T:0.0004	T:0.0015	T:0	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs532643522	16:50762239-50762239	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs532643522	-	-	-	-	-	G:0.0002	G:0.0008	G:0	-	G:0	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs552728082	16:50762285-50762285	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs552728082	-	-	-	-	-	A:0.0004	A:0.0015	A:0	-	A:0	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs569406972	16:50762335-50762335	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs569406972	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0	T:0.001	-	-	-	-	-	-	-	-	-	-
rs531818520	16:50762407-50762407	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs531818520	-	-	-	-	-	G:0.0002	G:0	G:0	-	G:0	G:0	G:0.001	-	-	-	-	-	-	-	-	-	-
rs576586123	16:50762415-50762415	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs576586123	-	-	-	-	-	G:0.0010	G:0	G:0	-	G:0	G:0	G:0.0051	-	-	-	-	-	-	-	-	-	-
rs568478041	16:50762479-50762479	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs568478041	-	-	-	-	-	C:0.0002	C:0	C:0.0014	-	C:0	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs534154043	16:50762503-50762503	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs534154043	-	-	-	-	-	C:0.0006	C:0	C:0	-	C:0	C:0.003	C:0	-	-	-	-	-	-	-	-	-	-
rs142195807	16:50762541-50762541	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs142195807	-	-	-	-	-	C:0.0022	C:0.0083	C:0	-	C:0	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs191443913	16:50762584-50762584	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs191443913	-	-	-	-	-	C:0.0002	C:0	C:0.0014	-	C:0	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs538492826	16:50762715-50762715	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs538492826	-	-	-	-	-	G:0.0002	G:0.0008	G:0	-	G:0	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs543921198	16:50762745-50762745	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs543921198	-	-	-	-	-	G:0.0006	G:0	G:0	-	G:0	G:0	G:0.0031	-	-	-	-	-	-	-	-	-	-
rs72796367	16:50762771-50762771	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs72796367	-	-	-	-	-	C:0.0070	C:0.0008	C:0.0072	-	C:0	C:0.0239	C:0.0051	-	-	-	-	-	-	-	-	-	-
rs543919487	16:50762802-50762802	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs543919487	-	-	-	-	-	C:0.0002	C:0.0008	C:0	-	C:0	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs554204256	16:50762932-50762932	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs554204256	-	-	-	-	-	A:0.0002	A:0	A:0.0014	-	A:0	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs372496918	16:50762976-50762976	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs372496918	-	-	-	-	-	G:0.0004	G:0	G:0	-	G:0.001	G:0	G:0.001	-	-	-	-	-	-	-	-	-	-
rs148169898	16:50763076-50763076	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs148169898	-	-	-	-	-	A:0.0022	A:0.0076	A:0.0014	-	A:0	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs76689881	16:50763196-50763196	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs76689881	-	-	-	-	-	G:0.0180	G:0.0658	G:0.0043	-	G:0	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs532824594	16:50763276-50763276	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs532824594	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0	T:0.001	-	-	-	-	-	-	-	-	-	-
rs546447928	16:50763290-50763290	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs546447928	-	-	-	-	-	C:0.0002	C:0	C:0	-	C:0	C:0	C:0.001	-	-	-	-	-	-	-	-	-	-
rs111266631	16:50763309-50763309	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs111266631	-	-	-	-	-	G:0.0012	G:0.0038	G:0.0014	-	G:0	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs531904918	16:50763346-50763346	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs531904918	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0	A:0	A:0.001	-	-	-	-	-	-	-	-	-	-
rs183357209	16:50763406-50763406	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs183357209	-	-	-	-	-	T:0.0002	T:0	T:0.0014	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs568517773	16:50763486-50763486	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs568517773	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0	A:0.001	A:0	-	-	-	-	-	-	-	-	-	-
rs375781791	16:50763502-50763502	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs375781791	-	-	-	-	-	G:0.0032	G:0.0121	G:0	-	G:0	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs141612356	16:50763510-50763510	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs141612356	-	-	-	-	-	C:0.0012	C:0	C:0	-	C:0.001	C:0.004	C:0.001	-	-	-	-	-	-	-	-	-	-
rs150515706	16:50763539-50763539	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs150515706	-	-	-	-	-	T:0.0014	T:0.0053	T:0	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs188090012	16:50763594-50763594	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs188090012	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0.001	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs199525467	16:50763713-50763713	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs199525467	-	-	-	-	-	C:0.0012	C:0.0045	C:0	-	C:0	C:0	C:0	C:0.003	C:0	-	-	-	-	-	-	-	-
rs201196641	16:50763715-50763715	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs201196641	-	-	-	-	-	G:0.0002	G:0	G:0	-	G:0.001	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs200519856	16:50763718-50763718	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs200519856	-	-	-	-	-	G:0.0006	G:0.0023	G:0	-	G:0	G:0	G:0	G:0.0016	G:0	-	-	-	-	-	-	-	-
rs554292255	16:50763720-50763720	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs554292255	-	-	-	-	-	A:0.0004	A:0	A:0	-	A:0	A:0	A:0.002	-	-	-	-	-	-	-	-	-	-
rs2066847	16:50763778-50763778	-	frameshift_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs2066847	-	-	-	-	-	C:0.0060	C:0.0038	C:0.0159	-	C:0	C:0.0139	C:0	C:0.0047	C:0.0222	-	-	-	17327408,18633131,23128233,19147066,16380915,17684544,16859562,20570966,19843337,18587394,21304977,22879519,20047977,20066736,17786191,18698678,19422935,18070336,18382655,19185283,20082483,20940596,20959815,21730793,23725363,24627602,17484864,21636646,17113749,19200604,20886065,18619921,16198136,18394979,16503465,18096043,19804845,21209938,16389181,19896081,17980027,21858135,21437273,20177049,22275320,20839241,20155851,21734346,22430149,22719818,17625155,23850724,23300802,24393249,22282500,22939045,23691182,22649567,24465786,22319155,24137160,21734790,15539411,23977330,22496383,21559399,24147066,22457781,21253534,24223725,24597572,25365249,22654485,20805105	-	-	-	-
rs574467124	16:50763808-50763808	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs574467124	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0	A:0	A:0.001	-	-	-	-	-	-	-	-	-	-
rs200132892	16:50763846-50763846	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs200132892	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0.001	T:0	T:0.0002	T:0.0001	-	-	-	-	-	-	-	-
rs192882135	16:50763847-50763847	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs192882135	-	-	-	-	-	A:0.0006	A:0	A:0.0029	-	A:0	A:0	A:0.001	-	-	-	-	-	-	-	-	-	-
rs371193432	16:50763848-50763848	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs371193432	-	-	-	-	-	G:0.0002	G:0.0008	G:0	-	G:0	G:0	G:0	G:0.0002	G:0	-	-	-	-	-	-	-	-
rs5743294	16:50763881-50763881	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs5743294	-	-	-	-	-	T:0.0012	T:0	T:0	-	T:0	T:0.006	T:0	-	-	-	-	-	-	-	-	-	-
rs563132361	16:50764030-50764030	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs563132361	-	-	-	-	-	C:0.0004	C:0	C:0	-	C:0	C:0	C:0.002	-	-	-	-	-	-	-	-	-	-
rs576711120	16:50764045-50764045	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs576711120	-	-	-	-	-	G:0.0002	G:0	G:0	-	G:0.001	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs542438015	16:50764055-50764055	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs542438015	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0	T:0.001	-	-	-	-	-	-	-	-	-	-
rs562077403	16:50764072-50764072	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs562077403	-	-	-	-	-	A:0.0002	A:0.0008	A:0	-	A:0	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs73575774	16:50764116-50764116	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs73575774	-	-	-	-	-	A:0.0751	A:0.2428	A:0.0202	-	A:0.0347	A:0.003	A:0.0031	-	-	-	-	-	-	-	-	-	-
rs182333666	16:50764154-50764154	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs182333666	-	-	-	-	-	G:0.0002	G:0	G:0	-	G:0.001	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs564524099	16:50764194-50764194	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs564524099	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0.001	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs73575775	16:50764226-50764226	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs73575775	-	-	-	-	-	G:0.0461	G:0.1384	G:0.0115	-	G:0.0337	G:0.003	G:0.0031	-	-	-	-	-	-	-	-	-	-
rs552057618	16:50764264-50764264	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs552057618	-	-	-	-	-	C:0.0002	C:0	C:0	-	C:0.001	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs186638353	16:50764331-50764331	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs186638353	-	-	-	-	-	G:0.0018	G:0	G:0.013	-	G:0	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs537691180	16:50764379-50764379	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs537691180	-	-	-	-	-	G:0.0008	G:0	G:0.0043	-	G:0	G:0.001	G:0	-	-	-	-	-	-	-	-	-	-
rs73575776	16:50764399-50764399	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs73575776	-	-	-	-	-	T:0.0739	T:0.239	T:0.0202	-	T:0.0337	T:0.003	T:0.0031	-	-	-	-	-	-	-	-	-	-
rs568089566	16:50764408-50764408	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs568089566	-	-	-	-	-	G:0.0002	G:0	G:0.0014	-	G:0	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs533909166	16:50764445-50764445	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs533909166	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0	T:0.001	-	-	-	-	-	-	-	-	-	-
rs528988090	16:50764454-50764454	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs528988090	-	-	-	-	-	TA:0.0006	TA:0	TA:0.0043	-	TA:0	TA:0	TA:0	-	-	-	-	-	-	-	-	-	-
rs118191897	16:50764711-50764711	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs118191897	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0	A:0.001	A:0	-	-	-	-	-	-	-	-	-	-
rs147389278	16:50764714-50764714	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs147389278	-	-	-	-	-	C:0.0016	C:0.0061	C:0	-	C:0	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs112111999	16:50764770-50764770	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs112111999	-	-	-	-	-	A:0.0008	A:0.0008	A:0	-	A:0	A:0.002	A:0.001	-	-	-	-	-	-	-	-	-	-
rs145244357	16:50764787-50764787	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs145244357	-	-	-	-	-	T:0.0016	T:0.0008	T:0	-	T:0	T:0.003	T:0.0041	-	-	-	-	-	-	-	-	-	-
rs576798232	16:50764814-50764814	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs576798232	-	-	-	-	-	G:0.0002	G:0	G:0	-	G:0	G:0	G:0.001	-	-	-	-	-	-	-	-	-	-
rs74457704	16:50764834-50764834	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs74457704	-	-	-	-	-	A:0.0148	A:0.0537	A:0.0043	-	A:0	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs2357791	16:50764836-50764836	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs2357791	-	-	-	-	-	A:0.2292	A:0.1649	A:0.2882	-	A:0.1409	A:0.4135	A:0.1759	-	-	-	-	-	-	-	-	-	-
rs147631943	16:50764871-50764871	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs147631943	-	-	-	-	-	T:0.0018	T:0.0068	T:0	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs541527496	16:50764917-50764917	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs541527496	-	-	-	-	-	A:0.0004	A:0	A:0	-	A:0	A:0.001	A:0.001	-	-	-	-	-	-	-	-	-	-
rs149117350	16:50764953-50764953	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs149117350	-	-	-	-	-	T:0.0110	T:0.0408	T:0.0014	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs79984321	16:50764988-50764988	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs79984321	-	-	-	-	-	A:0.0210	A:0	A:0.0259	-	A:0.0853	A:0	A:0.001	-	-	-	-	-	-	-	-	-	-
rs541313492	16:50765051-50765051	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs541313492	-	-	-	-	-	T:0.0030	T:0	T:0	-	T:0.002	T:0	T:0.0133	-	-	-	-	-	-	-	-	-	-
rs562478523	16:50765067-50765067	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs562478523	-	-	-	-	-	T:0.0002	T:0.0008	T:0	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs531480200	16:50765103-50765103	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs531480200	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0	T:0.001	-	-	-	-	-	-	-	-	-	-
rs559613171	16:50765219-50765219	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs559613171	-	-	-	-	-	G:0.0022	G:0	G:0	-	G:0	G:0	G:0.0112	-	-	-	-	-	-	-	-	-	-
rs568260681	16:50765354-50765354	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs568260681	-	-	-	-	-	C:0.0002	C:0.0008	C:0	-	C:0	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs7203344	16:50765376-50765376	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs7203344	-	-	-	-	-	G:0.1168	G:0.3956	G:0.0288	-	G:0.0337	G:0.005	G:0.0031	-	-	-	-	-	-	-	-	-	-
rs547469146	16:50765420-50765420	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs547469146	-	-	-	-	-	G:0.0026	G:0.0061	G:0.0014	-	G:0.004	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs570449079	16:50765426-50765426	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs570449079	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0	A:0.001	A:0	-	-	-	-	-	-	-	-	-	-
rs539479309	16:50765447-50765447	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs539479309	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0.001	T:0	-	-	-	-	-	-	-	-	-	-
rs556175817	16:50765500-50765500	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs556175817	-	-	-	-	-	G:0.0002	G:0.0008	G:0	-	G:0	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs112499122	16:50765510-50765510	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs112499122	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0.001	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs151031891	16:50765525-50765525	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs151031891	-	-	-	-	-	G:0.0028	G:0	G:0	-	G:0.0139	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs555745875	16:50765562-50765562	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs555745875	-	-	-	-	-	T:0.0004	T:0	T:0	-	T:0	T:0	T:0.002	-	-	-	-	-	-	-	-	-	-
rs530365159	16:50765642-50765642	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs530365159	-	-	-	-	-	G:0.0002	G:0	G:0	-	G:0	G:0	G:0.001	-	-	-	-	-	-	-	-	-	-
rs104895491	16:50765662-50765662	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs104895491,CM082981,CM060886	-	-	-	-	-	G:0.0002	G:0	G:0	-	G:0	G:0.001	G:0	-	-	not_provided	-	-	17941079	-	-	-	-
rs201214915	16:50765700-50765700	-	synonymous_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs201214915	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0.001	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs147874812	16:50765701-50765701	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs147874812	-	-	-	-	-	A:0.0002	A:0.0008	A:0	-	A:0	A:0	A:0	A:0.0009	A:0	-	-	-	-	-	-	-	-
rs199475923	16:50765738-50765738	-	3_prime_UTR_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs199475923	-	-	-	-	-	A:0.0004	A:0	A:0	-	A:0.002	A:0	A:0	-	-	not_provided	-	-	-	-	-	-	-
rs5743296	16:50765750-50765750	-	3_prime_UTR_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs5743296	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0	A:0	A:0.001	-	-	-	-	-	-	-	-	-	-
